Date_Collected,LTC_Home,LTC_Home_Number,City,PHU,1st_dose_percentage_staff_vaccination_rate,2nd_dose_percentage_staff_vaccination_rate
2021-12-31,CAMA Woodlands Nursing Home,2774,Burlington,HALTON,1,1
2021-12-31,Chartwell Brant Centre Long Term Care Residence,2900,Burlington,HALTON,1,1
2021-12-31,Chartwell Waterford Long Term Care Residence,2908,Oakville,HALTON,1,1
2021-12-31,Creek Way Village,M623,Burlington,HALTON,1,1
2021-12-31,Extendicare Halton Hills,2892,Georgetown,HALTON,1,1
2021-12-31,Hampton Terrace Care Centre,2846,Burlington,HALTON,1,1
2021-12-31,Maple Villa Long Term Care Centre,2408,Burlington,HALTON,1,1
2021-12-31,Mount Nemo Christian Nursing Home,2577,Burlington,HALTON,1,1
2021-12-31,Northridge,2862,Oakville,HALTON,1,1
2021-12-31,Post Inn Village,M620,Oakville,HALTON,1,1
2021-12-31,The Village of Tansley Woods,2854,Burlington,HALTON,1,1
2021-12-31,West Oak Village,2870,Oakville,HALTON,1,1
2021-12-31,Wyndham Manor,2910,Oakville,HALTON,1,1
2021-12-31,Alexander Place,2861,Waterdown,HAMILTON,1,1
2021-12-31,Arbour Creek Long-Term Care Centre,2930,Hamilton,HAMILTON,1,1
2021-12-31,BayWoods Place,2581,Hamilton,HAMILTON,1,1
2021-12-31,Chartwell Willowgrove Long Term Care Residence,2921,Ancaster,HAMILTON,1,1
2021-12-31,Clarion Nursing Home,2721,Stoney Creek,HAMILTON,1,1
2021-12-31,Dundurn Place Care Centre,2739,Hamilton,HAMILTON,1,1
2021-12-31,Extendicare Hamilton,2858,Hamilton,HAMILTON,0.99,0.99
2021-12-31,Grace Villa Nursing Home,2741,Hamilton,HAMILTON,1,1
2021-12-31,Hamilton Continuing Care,2706,Hamilton,HAMILTON,1,1
2021-12-31,Heritage Green Nursing Home,2776,Stoney Creek,HAMILTON,1,1
2021-12-31,Idlewyld Manor,2931,Hamilton,HAMILTON,1,0.99
2021-12-31,Macassa  Lodge,M552,Hamilton,HAMILTON,1,1
2021-12-31,Orchard Terrace Care Centre,2477,Stoney Creek,HAMILTON,1,1
2021-12-31,Parkview Nursing Centre,2700,Hamilton,HAMILTON,1,1
2021-12-31,Pine Villa Nursing Home,2750,Stoney Creek,HAMILTON,1,1
2021-12-31,Queen's Garden,2853,Hamilton,HAMILTON,1,1
2021-12-31,Regina Gardens,2922,Hamilton,HAMILTON,1,1
2021-12-31,Ridgeview,2849,Stoney Creek,HAMILTON,1,1
2021-12-31,"St. Joseph's Villa, Dundas",2975,Dundas,HAMILTON,1,1
2021-12-31,St. Peter's Residence at Chedoke,2927,Hamilton,HAMILTON,1,1
2021-12-31,The Meadows,2844,Ancaster,HAMILTON,1,1
2021-12-31,The Village of Wentworth Heights,2841,Hamilton,HAMILTON,1,1
2021-12-31,The Wellington Nursing Home,2784,Hamilton,HAMILTON,1,0.99
2021-12-31,Victoria Gardens Long Term Care,2806,Hamilton,HAMILTON,1,1
2021-12-31,Wentworth Lodge,M592,Dundas,HAMILTON,1,1
2021-12-31,Belmont Long Term Care Facility,2901,Belleville,HASTINGS PRINCE EDWARD,1,1
2021-12-31,Caressant Care Marmora,2718,Marmora,HASTINGS PRINCE EDWARD,1,1
2021-12-31,Crown Ridge Place,2787,Trenton,HASTINGS PRINCE EDWARD,1,1
2021-12-31,E. J. McQuigge Lodge,2668,Cannifton,HASTINGS PRINCE EDWARD,1,1
2021-12-31,H.J. McFarland Memorial Home,M556,Picton,HASTINGS PRINCE EDWARD,1,1
2021-12-31,Hallowell House,891,Picton,HASTINGS PRINCE EDWARD,1,1
2021-12-31,Hastings Centennial Manor,M537,Bancroft,HASTINGS PRINCE EDWARD,1,1
2021-12-31,Hastings Manor Home for the Aged,M538,Belleville,HASTINGS PRINCE EDWARD,1,1
2021-12-31,Kentwood Park,893,Picton,HASTINGS PRINCE EDWARD,1,1
2021-12-31,Moira Place Long-Term Care Home,2977,Tweed,HASTINGS PRINCE EDWARD,1,1
2021-12-31,Stirling Manor Nursing Home,2470,Stirling,HASTINGS PRINCE EDWARD,1,1
2021-12-31,Trent Valley Lodge,2337,Trenton,HASTINGS PRINCE EDWARD,1,1
2021-12-31,West Lake Terrace,997,Picton,HASTINGS PRINCE EDWARD,1,1
2021-12-31,Westgate Lodge Nursing Home,2623,Belleville,HASTINGS PRINCE EDWARD,1,1
2021-12-31,Blue Water Rest Home,2987,Zurich,HURON-PERTH,1,1
2021-12-31,Braemar Retirement Centre,2788,Wingham,HURON-PERTH,1,1
2021-12-31,Caressant Care Listowel Nursing Home,2664,Listowel,HURON-PERTH,1,1
2021-12-31,Exeter Villa,2749,Exeter,HURON-PERTH,1,1
2021-12-31,Greenwood Court,3023,Stratford,HURON-PERTH,1,1
2021-12-31,Hillside Manor,1975,Stratford,HURON-PERTH,1,1
2021-12-31,Huronlea Home for the Aged,M601,Brussels,HURON-PERTH,1,1
2021-12-31,Huronview Home for the Aged,M541,Clinton,HURON-PERTH,1,1
2021-12-31,Kingsway Lodge Nursing Home,2726,St. Marys,HURON-PERTH,1,1
2021-12-31,Knollcrest Lodge,2996,Milverton,HURON-PERTH,1,1
2021-12-31,Maitland Manor,965,Goderich,HURON-PERTH,1,1
2021-12-31,Mitchell Nursing Home,2689,Mitchell,HURON-PERTH,1,1
2021-12-31,Queensway Long-Term Care Home,933,Hensall,HURON-PERTH,1,1
2021-12-31,Ritz Lutheran Villa,3007,Mitchell,HURON-PERTH,1,1
2021-12-31,Seaforth Long Term Care Home,1135,Seaforth,HURON-PERTH,1,1
2021-12-31,Spruce Lodge Home for the Aged,M575,Stratford,HURON-PERTH,1,1
2021-12-31,The Fordwich Village Nursing Home,995,Fordwich,HURON-PERTH,1,1
2021-12-31,Wildwood Care Centre,2802,St. Marys,HURON-PERTH,1,1
2021-12-31,Arbour Heights,2982,Kingston,KINGSTON FRONTENAC L & A,1,1
2021-12-31,Extendicare Kingston,2616,Kingston,KINGSTON FRONTENAC L & A,0.99,0.99
2021-12-31,Fairmount Home for the Aged,M521,Glenburnie,KINGSTON FRONTENAC L & A,0.99,0.99
2021-12-31,Friendly Manor Nursing Home,934,Deseronto,KINGSTON FRONTENAC L & A,1,1
2021-12-31,Helen Henderson Nursing Home,2728,Amherstview,KINGSTON FRONTENAC L & A,1,1
2021-12-31,Lennox and Addington County General Hospital,7089,Napanee,KINGSTON FRONTENAC L & A,1,1
2021-12-31,Pine Meadow Nursing Home,2796,Northbrook,KINGSTON FRONTENAC L & A,1,1
2021-12-31,Providence Manor,3005,Kingston,KINGSTON FRONTENAC L & A,1,1
2021-12-31,Rideaucrest Home,M569,Kingston,KINGSTON FRONTENAC L & A,1,1
2021-12-31,The John M. Parrott Centre,M625,Napanee,KINGSTON FRONTENAC L & A,1,1
2021-12-31,The Village Green Nursing Home,2681,Selby,KINGSTON FRONTENAC L & A,1,1
2021-12-31,Trillium Retirement and Care Community,2790,Kingston,KINGSTON FRONTENAC L & A,1,1
2021-12-31,Afton Park Place Long Term Care Community,2872,Sarnia,LAMBTON,1,1
2021-12-31,Fiddick's Nursing Home,2673,Petrolia,LAMBTON,0.99,0.99
2021-12-31,Lambton Meadowview Villa,M547,Petrolia,LAMBTON,1,1
2021-12-31,Marshall Gowland Manor,M613,Sarnia,LAMBTON,1,1
2021-12-31,North Lambton Lodge,M559,Forest,LAMBTON,1,1
2021-12-31,Sumac Lodge,2573,Sarnia,LAMBTON,1,1
2021-12-31,Trillium Villa Nursing Home,2217,Sarnia,LAMBTON,1,1
2021-12-31,Twin Lakes Terrace Long Term Care Community,2889,Sarnia,LAMBTON,1,1
2021-12-31,Vision Nursing Home,2659,Sarnia,LAMBTON,1,1
2021-12-31,Watford Quality Care Centre,2652,Watford,LAMBTON,1,1
2021-12-31,Almonte Country Haven,2692,Almonte,"LEEDS,GRENVILLE,LANARK",1,1
2021-12-31,Bayfield Manor,2772,Kemptville,"LEEDS,GRENVILLE,LANARK",1,1
2021-12-31,Broadview Nursing Centre,2684,Smiths Falls,"LEEDS,GRENVILLE,LANARK",0.99,0.99
2021-12-31,Carveth Care Centre,2683,Gananoque,"LEEDS,GRENVILLE,LANARK",1,1
2021-12-31,Fairview Manor,2973,Almonte,"LEEDS,GRENVILLE,LANARK",1,1
2021-12-31,Hilltop Manor Nursing Home (Merrickville),2645,Merrickville,"LEEDS,GRENVILLE,LANARK",1,1
2021-12-31,Kemptville District Hospital,7073,Kemptville,"LEEDS,GRENVILLE,LANARK",1,1
2021-12-31,Lanark Lodge,M548,Perth,"LEEDS,GRENVILLE,LANARK",1,1
2021-12-31,Maple View Lodge,M554,Athens,"LEEDS,GRENVILLE,LANARK",1,1
2021-12-31,Perth Community Care Centre,962,Perth,"LEEDS,GRENVILLE,LANARK",1,1
2021-12-31,Rosebridge Manor,2671,Jasper,"LEEDS,GRENVILLE,LANARK",1,1
2021-12-31,Sherwood Park Manor,2640,Brockville,"LEEDS,GRENVILLE,LANARK",1,1
2021-12-31,St. Lawrence Lodge,M576,Brockville,"LEEDS,GRENVILLE,LANARK",1,1
2021-12-31,Stoneridge Manor,2637,Carleton Place,"LEEDS,GRENVILLE,LANARK",0.99,0.99
2021-12-31,Wellington House Nursing Home,2807,Prescott,"LEEDS,GRENVILLE,LANARK",1,1
2021-12-31,Babcock Community Care Centre,2626,Wardsville,MIDDLESEX-LONDON,1,1
2021-12-31,Chartwell London Long Term Care Residence,2919,London,MIDDLESEX-LONDON,1,1
2021-12-31,Chartwell Parkhill Long Term Care Residence,2632,Parkhill,MIDDLESEX-LONDON,1,1
2021-12-31,Chelsey Park LTC,2655,London,MIDDLESEX-LONDON,1,1
2021-12-31,Country Terrace,907,Komoka,MIDDLESEX-LONDON,1,1
2021-12-31,Craigholme,2622,Ailsa Craig,MIDDLESEX-LONDON,0.98,0.98
2021-12-31,Dearness Home for Senior Citizens,M514,London,MIDDLESEX-LONDON,1,1
2021-12-31,Earls Court Village,3047,London,MIDDLESEX-LONDON,1,1
2021-12-31,Elmwood Place,3054,London,MIDDLESEX-LONDON,1,1
2021-12-31,Extendicare London,2173,London,MIDDLESEX-LONDON,1,1
2021-12-31,Henley Place,3045,London,MIDDLESEX-LONDON,1,1
2021-12-31,Kensington Village,2729,London,MIDDLESEX-LONDON,1,1
2021-12-31,McCormick Home,2965,London,MIDDLESEX-LONDON,1,1
2021-12-31,McGarrell Place,2964,London,MIDDLESEX-LONDON,1,1
2021-12-31,Meadow Park (London),2643,London,MIDDLESEX-LONDON,1,1
2021-12-31,Middlesex Terrace,1030,Delaware,MIDDLESEX-LONDON,1,1
2021-12-31,Mount Hope Centre for Long Term Care,C596,London,MIDDLESEX-LONDON,1,1
2021-12-31,Oneida Nation of the Thames Long-Term Care Home (Tsi' Nu: yoyantle' Na' Tuhuwati,3042,Southwold,MIDDLESEX-LONDON,1,1
2021-12-31,peopleCare Oakcrossing London,2980,London,MIDDLESEX-LONDON,1,1
2021-12-31,Sprucedale Care Centre,2946,Strathroy,MIDDLESEX-LONDON,1,1
2021-12-31,Strathmere Lodge,M627,Strathroy,MIDDLESEX-LONDON,1,1
2021-12-31,The Village of Glendale Crossing,2979,London,MIDDLESEX-LONDON,1,1
2021-12-31,Westmount Gardens Long Term Care Home,2878,London,MIDDLESEX-LONDON,1,1
2021-12-31,"Albright Gardens Homes, Incorporated",2983,Beamsville,NIAGARA,1,1
2021-12-31,Bella Senior Care Residences,2890,Niagara Falls,NIAGARA,1,1
2021-12-31,Crescent Park Lodge,2587,Fort Erie,NIAGARA,1,1
2021-12-31,Deer Park Villa,M611,Grimsby,NIAGARA,1,1
2021-12-31,Douglas H. Rapelje Lodge,M604,Welland,NIAGARA,1,1
2021-12-31,Extendicare St. Catharines,2321,St. Catharines,NIAGARA,1,1
2021-12-31,Foyer Richelieu Welland,3022,Welland,NIAGARA,1,1
2021-12-31,Garden City Manor,2364,St. Catharines,NIAGARA,1,1
2021-12-31,Gilmore Lodge,M528,Fort Erie,NIAGARA,1,1
2021-12-31,Heidehof Long Term Care Home,2960,St. Catharines,NIAGARA,0.99,0.99
2021-12-31,Kilean Lodge,1866,Grimsby,NIAGARA,1,1
2021-12-31,Linhaven,M551,St. Catharines,NIAGARA,1,1
2021-12-31,Maple Park Lodge,2891,Fort Erie,NIAGARA,1,1
2021-12-31,Mennonite Brethren Senior Citizens Home,3016,St. Catharines,NIAGARA,1,1
2021-12-31,Millennium Trail Manor,2948,Niagara Falls,NIAGARA,1,1
2021-12-31,"Niagara Health System, Welland Hospital Site, Extended Care Unit",2607,Welland,NIAGARA,1,1
2021-12-31,Niagara Ina Grafton Gage Village,2994,St. Catharines,NIAGARA,1,1
2021-12-31,Niagara Long Term Care Residence,2618,Niagara-On-The-Lake,NIAGARA,1,1
2021-12-31,Northland Pointe,M610,Port Colborne,NIAGARA,1,1
2021-12-31,Oakwood Park Lodge,2661,Niagara Falls,NIAGARA,1,1
2021-12-31,Pleasant Manor Retirement Village,2799,Virgil,NIAGARA,1,0.99
2021-12-31,R. H. Lawson Eventide Home,2991,Niagara Falls,NIAGARA,1,1
2021-12-31,Royal Rose Place,3049,Welland,NIAGARA,1,1
2021-12-31,Shalom Manor Long Term Care Home,3009,Grimsby,NIAGARA,1,1
2021-12-31,The Meadows of Dorchester,M515,Niagara Falls,NIAGARA,1,1
2021-12-31,The Woodlands of Sunset,M617,Welland,NIAGARA,1,1
2021-12-31,Tufford Nursing Home,2711,St. Catharines,NIAGARA,1,1
2021-12-31,United Mennonite Home,2951,Vineland,NIAGARA,1,1
2021-12-31,Upper Canada Lodge,M587,Niagara-On-The-Lake,NIAGARA,1,1
2021-12-31,Valley Park Lodge,2737,Niagara Falls,NIAGARA,1,1
2021-12-31,West Park Health Centre,1500,St. Catharines,NIAGARA,1,1
2021-12-31,Algonquin Nursing Home,3052,Mattawa,NORTH BAY-PARRY SOUND,1,1
2021-12-31,Au Chateau,M502,Sturgeon Falls,NORTH BAY-PARRY SOUND,1,1
2021-12-31,Belvedere Heights,M503,Parry Sound,NORTH BAY-PARRY SOUND,1,0.99
2021-12-31,Cassellholme,M509,North Bay,NORTH BAY-PARRY SOUND,1,1
2021-12-31,Eastholme Home for the Aged,M517,Powassan,NORTH BAY-PARRY SOUND,1,1
2021-12-31,Lakeland Long Term Care (Eldcap),2966,Parry Sound,NORTH BAY-PARRY SOUND,1,1
2021-12-31,Lakeland Long Term Care Services,2958,Parry Sound,NORTH BAY-PARRY SOUND,1,1
2021-12-31,Nipissing Manor Nursing Care Center,920,Corbeil,NORTH BAY-PARRY SOUND,1,1
2021-12-31,The West Nipissing General Hospital,7069,Sturgeon Falls,NORTH BAY-PARRY SOUND,1,1
2021-12-31,Waters Edge Care Community,2598,North Bay,NORTH BAY-PARRY SOUND,1,1
2021-12-31,Atikokan General Hospital,2756,Atikokan,NORTHWESTERN,1,1
2021-12-31,EMO Health Centre,2831,Emo,NORTHWESTERN,1,0.98
2021-12-31,Northwood Lodge,M607,Red Lake,NORTHWESTERN,1,1
2021-12-31,Pinecrest (Kenora),M563,Kenora,NORTHWESTERN,1,1
2021-12-31,Princess Court,M608,Dryden,NORTHWESTERN,1,1
2021-12-31,Rainy River Health Centre,2820,Rainy River,NORTHWESTERN,1,1
2021-12-31,Rainycrest,3033,Fort Frances,NORTHWESTERN,1,1
2021-12-31,Wiigwas Elder and Senior Care,2620,Kenora,NORTHWESTERN,1,1
2021-12-31,William A. 'Bill' George Extended Care Facility,2785,Sioux Lookout,NORTHWESTERN,1,1
2021-12-31,Carleton Lodge,M508,Nepean,OTTAWA,1,0.99
2021-12-31,Carlingview Manor,2420,Ottawa,OTTAWA,1,1
2021-12-31,Centre d'Accueil Champlain,M511,Vanier,OTTAWA,1,1
2021-12-31,Élisabeth-Bruyère Residence,2759,Ottawa,OTTAWA,1,1
2021-12-31,Extendicare Laurier Manor,2665,Gloucester,OTTAWA,1,1
2021-12-31,Extendicare Medex,2579,Ottawa,OTTAWA,1,1
2021-12-31,Extendicare New Orchard Lodge,2302,Ottawa,OTTAWA,1,1
2021-12-31,Extendicare Starwood,2485,Nepean,OTTAWA,1,1
2021-12-31,Extendicare West End Villa,2709,Ottawa,OTTAWA,1,1
2021-12-31,Forest Hill,2834,Kanata,OTTAWA,1,1
2021-12-31,Garden Terrace,2882,Kanata,OTTAWA,1,1
2021-12-31,Garry J. Armstrong Home,M622,Ottawa,OTTAWA,1,1
2021-12-31,Glebe Centre,2811,Ottawa,OTTAWA,1,1
2021-12-31,Granite Ridge Care Community,2879,Stittsville,OTTAWA,1,1
2021-12-31,Hillel Lodge (The Bess and Moe Greenberg Family),3029,Ottawa,OTTAWA,1,1
2021-12-31,Longfields Manor,2845,Nepean,OTTAWA,1,1
2021-12-31,Madonna Care Community,2974,Orleans,OTTAWA,1,1
2021-12-31,Marochel Manor,2867,Ottawa,OTTAWA,1,1
2021-12-31,Montfort,2886,Ottawa,OTTAWA,1,1
2021-12-31,Peter D. Clark Centre,M609,Ottawa,OTTAWA,1,1
2021-12-31,Residence Saint-Louis,3013,Ottawa,OTTAWA,1,1
2021-12-31,Royal Ottawa Place,2933,Ottawa,OTTAWA,1,1
2021-12-31,Sarsfield Colonial Home,943,Sarsfield,OTTAWA,1,1
2021-12-31,St. Patrick's Home,3015,Ottawa,OTTAWA,1,1
2021-12-31,The Perley and Rideau Veterans' Health Centre,3025,Ottawa,OTTAWA,1,1
2021-12-31,The Salvation Army Ottawa Grace Manor,2873,Ottawa,OTTAWA,1,1
2021-12-31,Township of Osgoode Care Centre,2747,Metcalfe,OTTAWA,1,1
2021-12-31,Villa Marconi,2818,Ottawa,OTTAWA,1,1
2021-12-31,Camilla Care Community,2472,Mississauga,PEEL,1,1
2021-12-31,Cawthra Gardens,2912,Mississauga,PEEL,1,1
2021-12-31,Chartwell Wenleigh Long Term Care Residence,2833,Mississauga,PEEL,1,1
2021-12-31,Cooksville Care Centre,2124,Mississauga,PEEL,1,1
2021-12-31,Erin Mills Lodge Nursing Home,2736,Mississauga,PEEL,1,1
2021-12-31,Extendicare Brampton,2847,Brampton,PEEL,1,1
2021-12-31,Extendicare Mississauga,2884,Mississauga,PEEL,1,1
2021-12-31,Faith Manor Nursing Home,2745,Brampton,PEEL,1,1
2021-12-31,Grace Manor,2942,Brampton,PEEL,1,1
2021-12-31,Hawthorn Woods Care Community,2887,Brampton,PEEL,1,1
2021-12-31,King Nursing Home,901,Bolton,PEEL,1,1
2021-12-31,Malton Village Long Term Care Centre,M618,Mississauga,PEEL,1,0.97
2021-12-31,Maple Grove Care Community,2911,Brampton,PEEL,1,1
2021-12-31,Mississauga Long Term Care Facility,1078,Mississauga,PEEL,0.99,0.99
2021-12-31,Peel Manor,M562,Brampton,PEEL,1,1
2021-12-31,Sheridan Villa,M572,Mississauga,PEEL,1,1
2021-12-31,Silverthorn Care Community,2956,Mississauga,PEEL,1,1
2021-12-31,Streetsville Care Community,2648,Mississauga,PEEL,1,1
2021-12-31,Tall Pines Long Term Care Centre,M616,Brampton,PEEL,1,0.99
2021-12-31,The Village of Sandalwood Park,2859,Brampton,PEEL,1,1
2021-12-31,Tullamore Care Community,963,Brampton,PEEL,1,1
2021-12-31,Tyndall Nursing Home,2656,Mississauga,PEEL,1,0.99
2021-12-31,Vera M. Davis Community Care Centre,2734,Bolton,PEEL,1,1
2021-12-31,Villa Forum,2855,Mississauga,PEEL,1,1
2021-12-31,Woodhall Park Care Community,2928,Brampton,PEEL,1,0.99
2021-12-31,Yee Hong Centre - Mississauga,2920,Mississauga,PEEL,1,1
2021-12-31,Centennial Place Long-Term Care Home,2903,Millbrook,PETERBOROUGH,1,1
2021-12-31,Extendicare Lakefield,2843,Lakefield,PETERBOROUGH,1,1
2021-12-31,Extendicare Peterborough,2572,Peterborough,PETERBOROUGH,1,1
2021-12-31,Fairhaven,M520,Peterborough,PETERBOROUGH,1,1
2021-12-31,Pleasant Meadow Manor,2761,Norwood,PETERBOROUGH,1,1
2021-12-31,Riverview Manor Nursing Home,2722,Peterborough,PETERBOROUGH,1,1
2021-12-31,Springdale Country Manor,2413,Peterborough,PETERBOROUGH,1,1
2021-12-31,St. Joseph's at Fleming,2935,Peterborough,PETERBOROUGH,1,1
2021-12-31,Extendicare Kapuskasing,2610,Kapuskasing,PORCUPINE,1,1
2021-12-31,Extendicare Timmins,3044,Timmins,PORCUPINE,1,1
2021-12-31,Foyer Des Pionniers,2940,Hearst,PORCUPINE,1,1
2021-12-31,Golden Manor,M530,Timmins,PORCUPINE,1,1
2021-12-31,Hornepayne Community Hospital,2771,Hornepayne,PORCUPINE,1,1
2021-12-31,North Centennial Manor,3027,Kapuskasing,PORCUPINE,1,1
2021-12-31,Rosedale Centre,2766,Matheson,PORCUPINE,1,1
2021-12-31,Smooth Rock Falls Hospital,2763,Smooth Rock Falls,PORCUPINE,1,1
2021-12-31,South Centennial Manor,3028,Iroquois Falls,PORCUPINE,1,1
2021-12-31,Villa Minto,2815,Cochrane,PORCUPINE,1,1
2021-12-31,Bonnechere Manor,M506,Renfrew,RENFREW,1,1
2021-12-31,Caressant Care Cobden,2827,Cobden,RENFREW,1,1
2021-12-31,Groves Park Lodge,2646,Renfrew,RENFREW,1,1
2021-12-31,Miramichi Lodge,M621,Pembroke,RENFREW,1,1
2021-12-31,North Renfrew Long-Term Care Services,3036,Deep River,RENFREW,1,1
2021-12-31,The Four Seasons Lodge,2896,Deep River,RENFREW,1,1
2021-12-31,"The Grove, Arnprior and District Nursing Home",2699,Arnprior,RENFREW,1,1
2021-12-31,Valley Manor Nursing Home,2675,Barry's Bay,RENFREW,0.96,0.93
2021-12-31,Bradford Valley Care Community,2905,Bradford,SIMCOE-MUSKOKA,1,1
2021-12-31,Coleman Care Centre,2696,Barrie,SIMCOE-MUSKOKA,1,1
2021-12-31,Collingwood Nursing Home,2781,Collingwood,SIMCOE-MUSKOKA,1,1
2021-12-31,Creedan Valley Care Community,2633,Creemore,SIMCOE-MUSKOKA,1,1
2021-12-31,Fairvern Nursing Home,2708,Huntsville,SIMCOE-MUSKOKA,0.97,0.96
2021-12-31,Georgian Manor Home for the Aged,M527,Penetanguishene,SIMCOE-MUSKOKA,1,1
2021-12-31,Good Samaritan Nursing Home,2588,Alliston,SIMCOE-MUSKOKA,1,1
2021-12-31,Grove Park Home For Senior Citizens,2950,Barrie,SIMCOE-MUSKOKA,1,1
2021-12-31,Hillcrest Village Care Centre,2828,Midland,SIMCOE-MUSKOKA,1,1
2021-12-31,IOOF Seniors Home,2993,Barrie,SIMCOE-MUSKOKA,1,1
2021-12-31,Leacock Care Centre,2835,Orillia,SIMCOE-MUSKOKA,1,1
2021-12-31,Mill Creek Care Centre,2981,Barrie,SIMCOE-MUSKOKA,0.99,0.99
2021-12-31,Muskoka Landing,2840,Huntsville,SIMCOE-MUSKOKA,1,1
2021-12-31,Muskoka Shores Care Community,2819,Gravenhurst,SIMCOE-MUSKOKA,1,1
2021-12-31,Oak Terrace,2593,Orillia,SIMCOE-MUSKOKA,0.99,0.99
2021-12-31,Owen Hill Care Community,2584,Barrie,SIMCOE-MUSKOKA,1,1
2021-12-31,Roberta Place,2839,Barrie,SIMCOE-MUSKOKA,1,1
2021-12-31,Sara Vista,2710,Elmvale,SIMCOE-MUSKOKA,1,1
2021-12-31,Simcoe Manor Home for the Aged,M573,Beeton,SIMCOE-MUSKOKA,1,1
2021-12-31,Spencer House,2971,Orillia,SIMCOE-MUSKOKA,1,1
2021-12-31,Stayner Care Centre,2735,Stayner,SIMCOE-MUSKOKA,1,1
2021-12-31,Sunset Manor Home for Senior Citizens,M581,Collingwood,SIMCOE-MUSKOKA,0.99,0.99
2021-12-31,The Pines,M564,Bracebridge,SIMCOE-MUSKOKA,1,1
2021-12-31,The Villa Care Centre,1101,Midland,SIMCOE-MUSKOKA,1,1
2021-12-31,Trillium Manor Home for the Aged,M585,Orillia,SIMCOE-MUSKOKA,1,1
2021-12-31,Victoria Village Manor,2914,Barrie,SIMCOE-MUSKOKA,1,1
2021-12-31,Woods Park Care Centre,2821,Barrie,SIMCOE-MUSKOKA,1,1
2021-12-31,Bobier Villa,M603,Dutton,SOUTH WEST,1,1
2021-12-31,Caressant Care on Bonnie Place,2730,St Thomas,SOUTH WEST,1,1
2021-12-31,Caressant Care on Mary Bucke,2627,St. Thomas,SOUTH WEST,1,1
2021-12-31,Caressant Care Woodstock Nursing Home,2636,Woodstock,SOUTH WEST,0.99,0.99
2021-12-31,Chartwell Aylmer Long Term Care Residence,2740,Aylmer,SOUTH WEST,1,1
2021-12-31,Extendicare Port Stanley,2669,Port Stanley,SOUTH WEST,1,1
2021-12-31,Maple Manor Nursing Home,1049,Tillsonburg,SOUTH WEST,1,0.99
2021-12-31,peopleCare Tavistock,2614,Tavistock,SOUTH WEST,1,1
2021-12-31,Terrace Lodge,M583,Aylmer,SOUTH WEST,1,1
2021-12-31,The Maples Home for Seniors,2093,Tavistock,SOUTH WEST,0.99,0.99
2021-12-31,Valleyview Home,M628,St. Thomas,SOUTH WEST,1,1
2021-12-31,Woodingford Lodge - Ingersoll,M614,Ingersoll,SOUTH WEST,1,1
2021-12-31,Woodingford Lodge - Tillsonburg,M615,Tillsonburg,SOUTH WEST,1,1
2021-12-31,Woodingford Lodge - Woodstock,M632,Woodstock,SOUTH WEST,1,1
2021-12-31,Elizabeth Centre,2868,Val Caron,SUDBURY,0.99,0.99
2021-12-31,Espanola General Hospital (operating as Espanola Nursing Home-Eldcap),2755,Espanola,SUDBURY,1,1
2021-12-31,Espanola General Hospital (operating as Espanola Nursing Home-LTC),2932,Espanola,SUDBURY,1,1
2021-12-31,Extendicare Falconbridge,2590,Sudbury,SUDBURY,1,1
2021-12-31,Extendicare York,2604,Sudbury,SUDBURY,1,1
2021-12-31,Finlandia Hoivakoti Nursing Home,2829,Sudbury,SUDBURY,1,1
2021-12-31,Manitoulin Centennial Manor,M553,Little Current,SUDBURY,1,1
2021-12-31,Manitoulin Lodge,2667,Gore Bay,SUDBURY,1,1
2021-12-31,Pioneer Manor,M566,Sudbury,SUDBURY,1,0.99
2021-12-31,St. Gabriel's Villa of Sudbury,3039,Chelmsford,SUDBURY,1,1
2021-12-31,"St. Joseph's Villa, Sudbury",2913,Sudbury,SUDBURY,1,0.98
2021-12-31,The Bignucolo Residence,2864,Chapleau,SUDBURY,1,0.99
2021-12-31,Wikwemikong Nursing Home,1856,Wikwemikong,SUDBURY,1,1
2021-12-31,Bethammi Nursing Home,2687,Thunder Bay,THUNDER BAY,1,1
2021-12-31,Geraldton District Hospital,2764,Geraldton,THUNDER BAY,1,1
2021-12-31,Hogarth Riverview Manor,2923,Thunder Bay,THUNDER BAY,1,1
2021-12-31,Nipigon District Memorial Hospital,2793,Nipigon,THUNDER BAY,1,1
2021-12-31,Pioneer Ridge,M599,Thunder Bay,THUNDER BAY,1,1
2021-12-31,Santé Manitouwadge Health,2810,Manitouwadge,THUNDER BAY,1,1
2021-12-31,Southbridge Lakehead,1159,Thunder Bay,THUNDER BAY,1,1
2021-12-31,Southbridge Pinewood,2962,Thunder Bay,THUNDER BAY,1,1
2021-12-31,Southbridge Roseview,2866,Thunder Bay,THUNDER BAY,1,1
2021-12-31,Wilkes Terrace,3040,Terrace Bay,THUNDER BAY,1,1
2021-12-31,Extendicare Kirkland Lake,2670,Kirkland Lake,TIMISKAMING,1,1
2021-12-31,Extendicare Tri-Town,2615,Haileybury,TIMISKAMING,1,1
2021-12-31,Northview Nursing Home,2585,Englehart,TIMISKAMING,1,1
2021-12-31,Teck Pioneer Residence,M619,Kirkland Lake,TIMISKAMING,0.95,0.94
2021-12-31,Temiskaming Lodge,2698,Haileybury,TIMISKAMING,1,1
